Gender,Provinsi,Kab/Kota,Bidang,Jenjang Lomba,Jenjang Sekolah,Kelas,Medali,Tahun,Kelas_Outlier,Cluster
1,11,431,2,0,0,11.0,2,2016,False,0
1,13,118,4,0,0,10.0,2,2014,False,0
0,13,118,9,0,0,11.0,2,2009,False,0
0,13,393,2,0,0,11.0,2,2021,False,0
0,13,393,2,0,0,11.0,2,2022,False,0
1,13,353,2,0,0,11.0,2,2020,False,0
0,13,353,0,0,0,10.0,2,2021,False,0
0,13,353,0,0,0,11.0,4,2022,False,0
0,5,34,10,0,0,11.0,2,2021,False,0
0,13,353,3,0,0,11.0,2,2019,False,0
0,13,353,9,0,0,11.0,2,2019,False,0
0,13,353,7,0,0,11.0,2,2019,False,0
1,14,39,0,0,0,10.0,2,2019,False,0
1,14,132,2,0,0,11.0,2,2022,False,0
1,14,167,4,0,0,11.0,2,2023,False,0
0,13,353,0,0,0,11.0,2,2024,False,0
0,14,167,9,0,0,11.0,2,2024,False,0
1,35,67,5,1,1,8.0,2,2024,False,1
0,14,441,2,0,0,11.0,4,2020,False,0
0,14,441,8,0,0,11.0,2,2020,False,0
0,14,441,8,0,0,10.0,2,2019,False,0
0,15,55,0,0,0,11.0,2,2021,False,0
1,15,457,0,0,0,11.0,2,2021,False,0
0,15,457,1,0,0,11.0,2,2021,False,0
0,15,404,1,0,0,10.0,2,2021,False,0
0,15,270,1,0,0,10.0,2,2021,False,0
0,15,457,1,0,0,10.0,2,2021,False,0
0,15,387,2,0,0,10.0,2,2021,False,0
0,15,457,3,0,0,10.0,3,2021,False,0
0,15,457,3,0,0,10.0,4,2021,False,0
0,15,387,3,0,0,11.0,2,2021,False,0
0,15,457,4,0,0,11.0,0,2021,False,0
0,15,457,4,0,0,11.0,2,2021,False,0
0,15,387,4,0,0,11.0,2,2021,False,0
0,12,169,5,1,1,11.0,2,2020,False,0
0,15,404,7,0,0,10.0,2,2021,False,0
0,15,387,7,0,0,10.0,2,2021,False,0
0,15,404,8,0,0,11.0,2,2021,False,0
0,15,457,8,0,0,10.0,2,2021,False,0
1,15,404,8,0,0,11.0,2,2021,False,0
0,15,270,8,0,0,11.0,2,2021,False,0
0,15,176,9,0,0,11.0,2,2021,False,0
0,15,457,10,0,0,11.0,2,2021,False,0
0,16,210,0,0,0,11.0,2,2021,False,0
0,16,474,1,0,0,11.0,2,2021,False,0
0,16,254,2,0,0,10.0,4,2021,False,0
1,16,78,3,0,0,10.0,2,2021,False,0
0,16,78,4,0,0,11.0,2,2021,False,0
1,7,72,10,0,0,10.0,2,2011,False,0
0,7,72,9,0,0,11.0,2,2011,False,0
1,16,474,9,0,0,11.0,2,2021,False,0
1,2,27,8,0,0,11.0,2,2023,False,0
0,17,194,0,0,0,10.0,3,2021,False,0
0,17,394,0,0,0,10.0,2,2021,False,0
1,17,394,1,0,0,10.0,2,2021,False,0
0,17,473,1,0,0,10.0,2,2021,False,0
1,17,394,2,0,0,11.0,2,2021,False,0
1,17,473,2,0,0,11.0,2,2021,False,0
0,17,394,3,0,0,11.0,2,2021,False,0
0,17,394,4,0,0,11.0,2,2021,False,0
0,17,394,7,0,0,11.0,2,2021,False,0
0,17,394,8,0,0,11.0,2,2021,False,0
1,17,394,9,0,0,10.0,2,2021,False,0
0,15,457,9,0,0,10.0,2,2024,False,0
0,17,394,10,0,0,11.0,2,2021,False,0
0,18,389,0,0,0,10.0,2,2021,False,0
1,18,288,1,0,0,11.0,2,2021,False,0
1,18,435,2,0,0,10.0,2,2021,False,0
0,18,184,2,0,0,11.0,2,2021,False,0
0,18,288,2,0,0,11.0,2,2021,False,0
1,18,435,2,0,0,11.0,4,2021,False,0
1,18,389,2,0,0,11.0,2,2021,False,0
0,18,389,3,0,0,10.0,2,2021,False,0
0,18,389,4,0,0,10.0,2,2021,False,0
0,18,288,4,0,0,10.0,2,2021,False,0
0,18,389,4,0,0,11.0,2,2021,False,0
0,18,184,4,0,0,11.0,2,2021,False,0
0,18,389,4,0,1,9.0,2,2021,False,0
0,18,185,7,0,0,11.0,2,2021,False,0
0,18,389,7,0,0,11.0,2,2021,False,0
0,18,389,7,0,0,10.0,2,2021,False,0
0,18,389,7,0,0,10.0,2,2021,False,0
0,18,185,8,0,0,11.0,0,2021,False,0
0,18,185,8,0,0,10.0,4,2021,False,0
0,18,389,9,0,0,11.0,2,2021,False,0
0,18,389,10,0,0,10.0,2,2021,False,0
1,18,185,10,0,0,11.0,2,2021,False,0
1,21,479,0,0,0,10.0,2,2021,False,1
1,21,478,1,0,0,11.0,2,2021,False,1
1,7,72,2,0,0,10.0,2,2017,False,0
1,21,478,3,0,0,11.0,2,2021,False,1
1,21,478,4,0,0,11.0,2,2021,False,1
1,21,114,7,0,0,11.0,2,2021,False,1
1,21,479,8,0,0,10.0,2,2021,False,1
0,37,442,0,0,0,10.0,2,2021,False,1
1,21,111,10,0,0,11.0,2,2021,False,1
0,20,386,0,0,0,11.0,2,2021,False,0
0,20,386,1,0,0,11.0,2,2021,False,0
1,20,386,2,0,0,10.0,2,2021,False,0
0,20,481,3,0,0,11.0,2,2021,False,0
0,20,154,4,0,0,10.0,2,2021,False,0
1,20,311,7,0,0,10.0,2,2021,False,0
1,20,311,8,0,0,10.0,2,2021,False,0
1,20,81,9,0,0,11.0,2,2021,False,0
0,20,386,10,0,0,11.0,2,2021,False,0
0,22,341,4,0,0,11.0,2,2020,False,1
0,22,341,4,0,0,11.0,2,2019,False,1
0,22,341,4,0,0,10.0,2,2018,False,1
0,22,399,9,0,0,11.0,2,2024,False,1
0,22,433,3,0,0,11.0,2,2021,False,1
1,7,72,2,0,0,11.0,3,2018,False,0
1,22,433,0,0,0,11.0,2,2022,False,1
1,22,433,0,0,0,10.0,2,2022,False,1
0,22,433,3,0,0,11.0,4,2022,False,1
0,22,433,7,0,0,11.0,2,2023,False,1
1,22,433,0,0,0,10.0,2,2024,False,1
0,23,100,0,0,0,10.0,2,2021,False,1
1,23,249,1,0,0,10.0,2,2021,False,1
0,23,249,2,0,0,11.0,2,2021,False,1
1,23,218,3,0,0,11.0,2,2021,False,1
0,23,100,4,0,0,10.0,2,2021,False,1
1,23,249,7,0,0,10.0,2,2021,False,1
1,23,424,8,0,0,10.0,2,2021,False,1
0,23,424,9,0,0,11.0,2,2021,False,1
0,23,424,10,0,0,11.0,2,2021,False,1
1,25,130,0,0,0,10.0,2,2021,False,1
1,25,464,1,0,0,10.0,2,2021,False,1
0,25,130,2,0,0,11.0,2,2021,False,1
0,25,464,3,0,0,11.0,2,2021,False,1
1,25,99,4,0,0,11.0,2,2021,False,1
0,25,464,7,0,0,10.0,2,2021,False,1
0,13,353,0,0,0,11.0,2,2018,False,0
1,25,221,9,0,0,11.0,2,2021,False,1
1,11,431,8,0,0,11.0,3,2016,False,0
1,24,227,0,0,0,10.0,2,2021,False,1
1,24,155,1,0,0,11.0,2,2021,False,1
1,24,228,2,0,0,10.0,2,2021,False,1
1,24,227,3,0,0,11.0,2,2021,False,1
1,24,155,4,0,0,11.0,2,2021,False,1
1,24,420,7,0,0,10.0,2,2021,False,1
1,24,228,8,0,0,11.0,2,2021,False,1
0,24,228,9,0,0,11.0,2,2021,False,1
0,24,144,10,0,0,10.0,2,2021,False,1
1,30,451,0,0,0,11.0,4,2021,False,1
1,30,451,0,0,0,11.0,2,2021,False,1
0,30,451,0,0,0,10.0,4,2021,False,1
0,30,451,0,0,0,10.0,2,2021,False,1
1,30,451,0,0,0,11.0,2,2021,False,1
0,30,451,1,0,0,10.0,4,2021,False,1
0,30,451,1,0,0,11.0,2,2021,False,1
1,30,451,2,0,0,10.0,4,2021,False,1
1,30,50,2,0,0,11.0,3,2021,False,1
0,30,451,3,0,0,11.0,2,2021,False,1
0,30,316,3,0,0,10.0,4,2021,False,1
0,30,451,2,0,0,11.0,4,2023,False,1
0,30,316,3,0,0,11.0,2,2021,False,1
0,38,439,3,0,0,11.0,2,2021,False,1
1,30,451,4,0,0,10.0,2,2021,False,1
0,30,451,4,0,0,11.0,4,2021,False,1
0,30,451,4,0,0,11.0,2,2021,False,1
0,30,451,7,0,0,10.0,4,2021,False,1
1,30,451,7,0,0,11.0,2,2021,False,1
0,30,451,7,0,0,11.0,2,2021,False,1
0,30,451,8,0,0,11.0,3,2021,False,1
0,30,451,8,0,0,11.0,4,2021,False,1
0,30,451,8,0,0,11.0,2,2021,False,1
0,30,120,8,0,0,11.0,2,2021,False,1
1,30,451,8,0,0,10.0,2,2021,False,1
0,30,451,8,0,0,11.0,2,2021,False,1
0,30,131,8,0,0,11.0,2,2021,False,1
0,38,439,3,0,0,10.0,2,2020,False,1
0,30,451,9,0,0,11.0,2,2021,False,1
1,30,451,9,0,0,11.0,4,2021,False,1
1,30,451,9,0,0,11.0,2,2021,False,1
0,30,451,10,0,0,10.0,2,2021,False,1
0,30,451,10,0,0,11.0,2,2021,False,1
0,30,451,10,0,0,11.0,2,2021,False,1
0,30,451,10,0,0,11.0,2,2021,False,1
1,19,0,0,0,0,11.0,2,2021,False,0
1,19,0,1,0,0,11.0,2,2021,False,0
1,19,487,2,0,0,11.0,2,2021,False,0
1,19,0,3,0,0,11.0,2,2021,False,0
0,19,0,7,0,0,11.0,2,2021,False,0
1,19,0,8,0,0,11.0,2,2021,False,0
1,19,0,9,0,0,11.0,2,2021,False,0
0,8,237,0,0,0,11.0,2,2019,False,0
0,34,422,7,0,0,11.0,2,2023,False,1
0,31,285,10,0,0,11.0,2,2024,False,1
1,31,285,1,0,0,11.0,2,2024,False,1
0,31,285,7,0,0,11.0,2,2011,False,1
1,31,214,9,0,0,10.0,2,2022,False,1
0,37,442,9,0,0,11.0,2,2018,False,1
0,31,269,1,0,0,11.0,2,2018,False,1
1,31,216,8,0,0,11.0,2,2023,False,1
0,31,285,4,0,0,11.0,2,2015,False,1
1,31,285,3,0,0,11.0,2,2012,False,1
0,32,430,10,0,0,10.0,2,2017,False,1
0,32,430,10,0,0,11.0,2,2023,False,1
0,32,430,3,0,0,10.0,2,2024,False,1
1,32,430,1,0,0,10.0,2,2024,False,1
0,32,106,0,0,0,11.0,2,2021,False,1
0,32,106,7,0,0,11.0,2,2020,False,1
0,32,106,0,0,0,10.0,2,2020,False,1
0,32,106,7,0,0,11.0,2,2024,False,1
0,9,403,10,0,0,10.0,3,2019,False,0
1,32,71,10,1,1,11.0,2,2020,False,1
0,37,442,0,0,0,11.0,2,2022,False,1
1,32,430,6,1,1,11.0,2,2020,False,1
0,32,430,10,1,1,11.0,2,2023,False,1
0,32,430,10,1,1,8.0,2,2024,False,1
1,32,222,5,1,1,11.0,2,2022,False,1
0,32,222,5,1,1,11.0,2,2023,False,1
0,33,444,2,0,0,11.0,2,2021,False,1
0,33,444,8,0,0,11.0,2,2021,False,1
0,33,444,1,0,0,11.0,2,2020,False,1
0,33,444,7,0,0,11.0,2,2018,False,1
0,33,444,8,0,0,10.0,2,2022,False,1
0,33,444,8,0,0,11.0,2,2023,False,1
1,33,319,10,0,0,10.0,2,2010,False,1
1,33,444,0,0,0,10.0,2,2021,False,1
0,9,403,9,0,0,11.0,2,2019,False,0
0,33,444,3,0,0,11.0,4,2021,False,1
0,34,422,1,0,0,11.0,2,2021,False,1
0,34,422,4,0,0,11.0,2,2021,False,1
0,34,422,7,0,0,11.0,2,2021,False,1
1,34,422,9,0,0,11.0,2,2021,False,1
0,34,422,1,0,0,10.0,2,2020,False,1
0,34,422,10,0,0,11.0,2,2019,False,1
0,9,403,7,0,0,11.0,4,2018,False,0
0,34,422,9,0,0,11.0,4,2019,False,1
0,34,422,10,0,0,11.0,2,2024,False,1
0,35,432,10,0,0,11.0,2,2019,False,1
0,35,432,2,0,0,10.0,2,2016,False,1
0,35,232,8,0,0,11.0,2,2019,False,1
1,6,416,2,0,0,11.0,3,2012,False,0
1,35,432,2,0,0,11.0,2,2011,False,1
1,35,432,3,0,0,11.0,2,2023,False,1
1,35,432,2,0,0,10.0,2,2019,False,1
0,35,423,7,0,0,11.0,2,2011,False,1
1,35,423,0,0,0,11.0,2,2011,False,1
0,35,480,8,0,0,11.0,2,2016,False,1
1,35,480,8,0,0,11.0,2,2017,False,1
0,9,403,1,0,0,11.0,2,2017,False,0
0,9,403,10,0,0,10.0,4,2022,False,0
0,9,403,1,0,0,10.0,2,2020,False,0
0,9,403,10,0,0,11.0,4,2023,False,0
0,9,403,1,0,0,11.0,2,2022,False,0
0,9,403,3,0,0,11.0,0,2022,False,0
0,9,403,9,0,0,11.0,0,2022,False,0
0,9,403,1,0,0,10.0,2,2023,False,0
0,9,403,9,0,0,10.0,3,2023,False,0
0,9,403,10,0,0,10.0,2,2023,False,0
0,9,403,10,0,0,11.0,3,2024,False,0
0,9,403,9,0,0,11.0,3,2024,False,0
0,9,403,1,0,0,11.0,2,2024,False,0
0,9,403,2,0,0,10.0,2,2024,False,0
0,9,403,4,0,0,10.0,4,2024,False,0
0,9,397,1,0,0,11.0,0,2018,False,0
0,9,397,9,0,0,11.0,0,2017,False,0
0,9,397,1,0,0,10.0,3,2017,False,0
0,9,397,9,0,0,10.0,2,2016,False,0
0,9,21,3,0,0,11.0,4,2014,False,0
1,9,21,4,0,0,11.0,2,2022,False,0
0,9,46,2,0,0,11.0,2,2018,False,0
0,9,46,7,0,0,11.0,2,2009,False,0
0,34,422,2,0,0,11.0,2,2022,False,1
0,9,46,3,0,0,11.0,2,2019,False,0
1,9,46,2,0,0,11.0,3,2017,False,0
0,36,437,9,0,0,10.0,4,2024,False,1
0,37,256,1,0,0,11.0,2,2021,False,1
0,37,256,1,0,0,11.0,2,2021,False,1
0,37,256,3,0,0,11.0,2,2021,False,1
0,37,256,3,0,0,11.0,2,2021,False,1
1,10,469,10,0,0,11.0,2,2022,False,0
1,37,256,8,0,0,11.0,2,2021,False,1
1,9,63,2,0,0,11.0,3,2020,False,0
0,37,256,8,0,0,11.0,2,2021,False,1
0,37,256,2,0,0,11.0,2,2019,False,1
0,37,256,2,0,0,10.0,2,2018,False,1
0,5,34,9,0,0,11.0,3,2016,False,0
0,37,256,3,0,0,11.0,2,2020,False,1
0,37,256,3,0,0,10.0,2,2020,False,1
0,37,256,0,0,0,11.0,2,2020,False,1
0,37,256,2,0,0,11.0,0,2020,False,1
0,30,451,10,0,0,10.0,2,2024,False,1
1,37,256,4,0,0,11.0,2,2020,False,1
0,37,256,3,0,0,11.0,4,2019,False,1
0,37,256,3,0,0,11.0,2,2019,False,1
0,37,256,9,0,0,11.0,3,2019,False,1
0,37,256,2,0,0,10.0,2,2019,False,1
0,37,256,4,0,0,10.0,2,2019,False,1
1,37,256,1,0,0,11.0,2,2018,False,1
0,37,256,9,0,0,11.0,2,2018,False,1
0,32,430,7,0,0,11.0,2,2010,False,1
1,6,416,2,0,0,11.0,0,2012,False,0
0,38,439,10,0,0,11.0,2,2013,False,1
0,38,358,10,0,0,10.0,2,2021,False,1
0,38,358,10,0,0,10.0,2,2020,False,1
0,32,430,7,0,0,11.0,2,2009,False,1
0,38,358,3,0,0,11.0,2,2020,False,1
0,6,416,2,0,0,11.0,2,2011,False,0
0,38,358,0,0,0,11.0,2,2020,False,1
0,38,358,2,0,0,10.0,2,2020,False,1
0,38,358,4,0,0,10.0,2,2020,False,1
0,37,256,0,0,0,10.0,2,2018,False,1
0,38,358,0,0,0,11.0,2,2019,False,1
0,11,431,4,0,0,11.0,4,2016,False,0
0,38,358,2,0,0,11.0,4,2019,False,1
0,38,358,8,0,0,11.0,2,2019,False,1
0,38,358,10,0,0,11.0,2,2018,False,1
0,38,358,0,0,0,10.0,2,2020,False,1
0,38,358,2,0,0,10.0,2,2018,False,1
0,38,358,2,0,0,11.0,4,2018,False,1
0,38,358,8,0,0,11.0,2,2018,False,1
0,38,358,10,0,0,10.0,2,2017,False,1
0,38,358,0,0,0,11.0,4,2017,False,1
0,38,358,2,0,0,10.0,4,2017,False,1
1,38,358,8,0,0,11.0,2,2017,False,1
0,38,358,10,0,0,11.0,2,2016,False,1
0,38,358,0,0,0,10.0,2,2016,False,1
1,38,358,2,0,0,11.0,2,2016,False,1
1,38,358,10,0,0,11.0,2,2015,False,1
0,38,358,2,0,0,11.0,4,2015,False,1
0,11,431,4,0,0,10.0,4,2016,False,0
1,38,358,2,0,0,11.0,4,2015,False,1
0,38,358,3,0,0,11.0,2,2014,False,1
0,38,358,2,0,0,11.0,2,2014,False,1
0,38,358,2,0,0,11.0,3,2014,False,1
0,38,358,1,0,0,11.0,2,2013,False,1
0,38,358,2,0,0,11.0,2,2013,False,1
0,38,358,10,0,0,11.0,2,2022,False,1
1,38,358,8,0,0,10.0,2,2024,False,1
0,38,358,8,0,0,11.0,2,2024,False,1
1,34,422,4,0,0,11.0,2,2022,False,1
0,38,358,10,0,0,11.0,2,2019,False,1
0,38,358,10,0,1,9.0,2,2020,False,1
0,38,358,10,0,1,9.0,2,2020,False,1
1,38,358,10,1,1,11.0,2,2017,False,1
0,38,358,10,1,1,8.0,2,2019,False,1
0,38,358,10,1,1,11.0,2,2020,False,1
1,38,358,5,1,1,11.0,2,2020,False,1
1,38,177,6,1,1,11.0,2,2022,False,1
0,38,177,5,1,1,11.0,2,2023,False,1
0,6,416,2,0,0,11.0,4,2011,False,0
0,6,416,8,0,0,10.0,2,2010,False,0
1,6,416,2,0,0,11.0,4,2010,False,0
1,6,416,2,0,0,11.0,3,2010,False,0
0,6,416,2,0,0,11.0,0,2009,False,0
0,6,416,2,0,0,11.0,3,2009,False,0
1,6,416,3,0,0,10.0,4,2022,False,0
1,6,416,2,0,0,11.0,4,2023,False,0
1,6,416,8,0,0,11.0,2,2024,False,0
0,6,417,4,0,0,10.0,4,2022,False,0
0,6,417,0,0,0,11.0,2,2024,False,0
0,6,416,10,0,0,11.0,4,2009,False,0
0,6,416,2,0,0,11.0,3,2013,False,0
1,6,416,7,0,0,11.0,3,2023,False,0
0,32,430,1,0,0,11.0,4,2014,False,1
1,6,417,4,0,0,10.0,2,2024,False,0
0,6,416,7,0,0,11.0,0,2018,False,0
0,6,416,4,0,0,11.0,4,2023,False,0
0,5,34,10,0,0,10.0,2,2020,False,0
1,6,417,9,0,0,11.0,2,2022,False,0
0,6,414,7,0,0,11.0,0,2021,False,0
0,6,414,1,0,0,11.0,4,2020,False,0
0,6,414,7,0,0,11.0,4,2023,False,0
1,37,256,1,0,0,10.0,2,2016,False,1
0,6,414,10,0,0,11.0,2,2010,False,0
0,6,414,7,0,0,11.0,4,2018,False,0
0,6,414,0,0,0,11.0,3,2014,False,0
1,30,451,2,0,0,11.0,2,2017,False,1
1,6,414,0,0,0,11.0,3,2013,False,0
0,6,414,2,0,0,11.0,2,2013,False,0
1,6,414,2,0,0,11.0,2,2009,False,0
0,6,414,0,0,0,10.0,4,2022,False,0
1,6,414,8,0,0,11.0,2,2023,False,0
0,6,414,0,0,0,11.0,2,2024,False,0
0,18,389,10,0,0,11.0,4,2014,False,0
0,37,256,0,0,0,10.0,2,2022,False,1
0,6,414,1,0,0,11.0,0,2019,False,0
0,6,414,1,0,0,10.0,3,2018,False,0
0,6,416,7,0,0,11.0,2,2010,False,0
0,6,416,3,0,0,11.0,3,2019,False,0
1,11,431,9,0,0,10.0,4,2015,False,0
1,6,416,3,0,0,11.0,3,2018,False,0
0,6,416,1,0,0,11.0,0,2012,False,0
0,6,416,1,0,0,10.0,4,2011,False,0
0,6,416,9,0,0,11.0,3,2009,False,0
0,6,415,1,0,0,11.0,3,2021,False,0
0,6,415,7,0,0,10.0,2,2021,False,0
0,6,415,1,0,0,10.0,4,2020,False,0
1,8,237,2,0,0,11.0,2,2019,False,0
0,6,415,0,0,0,11.0,4,2020,False,0
0,3,471,0,0,0,11.0,0,2017,False,0
0,6,415,3,0,0,11.0,2,2024,False,0
0,38,400,7,0,0,10.0,2,2020,False,1
0,6,415,7,0,0,10.0,0,2019,False,0
0,17,394,10,0,0,10.0,2,2011,False,0
0,6,415,9,0,0,11.0,2,2023,False,0
0,6,415,7,0,0,10.0,4,2022,False,0
0,6,415,7,0,0,10.0,3,2018,False,0
0,6,415,7,0,0,11.0,4,2018,False,0
0,30,451,3,0,0,11.0,2,2018,False,1
0,6,415,0,0,0,11.0,3,2017,False,0
0,6,415,7,0,0,11.0,0,2017,False,0
0,11,431,7,0,0,10.0,2,2015,False,0
0,6,415,2,0,0,11.0,3,2017,False,0
0,6,415,7,0,0,10.0,4,2016,False,0
0,6,415,2,0,0,10.0,3,2016,False,0
1,6,415,1,0,0,11.0,2,2014,False,0
0,3,471,8,0,0,11.0,2,2017,False,0
0,37,256,1,0,0,10.0,2,2022,False,1
0,11,431,7,0,0,11.0,4,2015,False,0
0,6,415,7,0,0,11.0,0,2013,False,0
0,6,415,7,0,0,11.0,4,2012,False,0
0,6,415,7,0,0,10.0,4,2012,False,0
1,11,431,1,0,0,10.0,4,2015,False,0
0,6,415,7,0,0,11.0,3,2011,False,0
0,6,415,7,0,0,10.0,2,2010,False,0
0,6,415,7,0,0,11.0,4,2010,False,0
0,6,415,10,0,0,11.0,3,2009,False,0
0,6,415,3,0,0,11.0,2,2009,False,0
1,6,415,2,0,0,10.0,4,2009,False,0
0,6,415,0,0,0,11.0,0,2022,False,0
0,6,415,1,0,0,11.0,4,2022,False,0
0,6,415,7,0,0,10.0,4,2022,False,0
0,6,415,3,0,0,11.0,3,2023,False,0
0,6,415,3,0,0,11.0,3,2023,False,0
0,6,415,4,0,0,10.0,2,2023,False,0
0,6,415,3,0,0,11.0,4,2024,False,0
1,9,63,2,0,0,10.0,3,2017,False,0
1,9,63,7,0,0,11.0,2,2015,False,0
1,9,63,1,0,0,10.0,2,2015,False,0
0,9,63,2,0,0,11.0,2,2015,False,0
1,9,63,7,0,0,10.0,2,2014,False,0
1,9,63,2,0,0,11.0,3,2014,False,0
0,9,63,0,0,0,10.0,2,2013,False,0
1,9,63,2,0,0,10.0,4,2013,False,0
0,9,63,2,0,0,11.0,3,2013,False,0
0,13,353,3,0,0,11.0,2,2023,False,0
1,9,63,8,0,0,10.0,2,2012,False,0
0,9,63,2,0,0,10.0,3,2012,False,0
1,9,63,2,0,0,11.0,2,2012,False,0
0,9,63,0,0,0,10.0,2,2011,False,0
1,9,63,8,0,0,11.0,0,2011,False,0
1,9,63,2,0,0,11.0,3,2011,False,0
0,9,63,1,0,0,10.0,4,2010,False,0
1,9,63,0,0,0,10.0,0,2010,False,0
1,9,63,2,0,0,10.0,4,2010,False,0
0,9,63,2,0,0,11.0,2,2024,False,0
1,9,390,2,0,0,11.0,2,2023,False,0
0,9,63,3,0,0,11.0,2,2024,False,0
0,9,397,1,0,0,10.0,2,2019,False,0
0,9,397,0,0,0,11.0,0,2023,False,0
1,9,397,0,0,0,10.0,2,2024,False,0
0,9,410,10,0,0,11.0,2,2019,False,0
0,9,410,10,0,0,10.0,2,2018,False,0
0,9,335,4,0,0,11.0,4,2021,False,0
0,9,335,10,0,0,10.0,2,2015,False,0
0,7,72,10,0,0,10.0,4,2018,False,0
1,9,335,10,0,0,11.0,2,2011,False,0
0,9,335,1,0,0,10.0,2,2010,False,0
0,7,72,8,0,0,11.0,3,2014,False,0
0,9,335,0,0,0,11.0,2,2010,False,0
0,9,335,10,0,0,11.0,2,2022,False,0
0,9,20,1,0,0,10.0,2,2018,False,0
0,9,397,3,0,0,11.0,4,2014,False,0
1,9,397,1,0,0,11.0,2,2010,False,0
0,9,397,10,0,0,10.0,2,2022,False,0
0,9,397,4,0,0,11.0,2,2023,False,0
0,9,397,10,0,0,11.0,4,2023,False,0
0,9,397,7,0,0,11.0,2,2024,False,0
1,11,431,8,0,0,11.0,2,2015,False,0
0,23,424,9,0,0,11.0,2,2015,False,1
0,9,397,2,0,0,10.0,2,2024,False,0
0,17,394,4,0,0,11.0,2,2020,False,0
0,9,408,8,0,0,11.0,2,2020,False,0
0,9,408,2,0,0,11.0,2,2013,False,0
1,9,21,8,0,0,11.0,2,2023,False,0
0,11,431,4,0,0,11.0,2,2015,False,0
0,36,449,4,0,0,11.0,2,2013,False,1
1,36,449,4,0,0,10.0,2,2022,False,1
0,36,449,10,0,0,11.0,2,2022,False,1
0,36,449,0,0,0,10.0,2,2024,False,1
0,9,410,4,0,0,11.0,3,2020,False,0
0,9,410,8,0,0,11.0,4,2020,False,0
1,9,410,4,0,0,11.0,2,2014,False,0
0,9,410,4,0,0,11.0,2,2023,False,0
0,9,63,1,0,0,10.0,2,2022,False,0
0,9,46,3,0,0,11.0,2,2021,False,0
0,9,46,9,0,0,10.0,2,2021,False,0
0,9,46,3,0,0,11.0,4,2020,False,0
0,9,46,3,0,0,10.0,2,2024,False,0
0,9,46,3,0,0,11.0,2,2015,False,0
0,9,46,3,0,0,10.0,2,2014,False,0
0,9,46,3,0,0,10.0,0,2016,False,0
0,9,46,9,0,0,11.0,2,2015,False,0
0,8,237,2,0,0,11.0,2,2019,False,0
0,9,46,1,0,0,11.0,2,2015,False,0
0,9,46,9,0,0,10.0,2,2014,False,0
0,9,46,7,0,0,11.0,2,2013,False,0
0,3,471,10,0,0,11.0,4,2016,False,0
0,9,46,2,0,0,11.0,0,2022,False,0
0,9,46,3,0,0,10.0,2,2022,False,0
0,9,46,9,0,0,11.0,0,2022,False,0
0,9,46,4,0,0,11.0,3,2023,False,0
0,9,46,2,0,0,11.0,2,2024,False,0
1,9,63,1,0,0,10.0,2,2021,False,0
1,37,256,8,0,0,11.0,2,2022,False,1
1,9,63,8,0,0,11.0,2,2021,False,0
0,3,471,3,0,0,11.0,3,2016,False,0
1,9,63,7,0,0,11.0,2,2020,False,0
0,9,63,0,0,0,11.0,2,2020,False,0
0,9,63,0,0,0,11.0,2,2020,False,0
0,9,63,9,0,0,11.0,3,2018,False,0
0,9,63,1,0,0,11.0,3,2018,False,0
0,10,469,3,0,0,11.0,2,2023,False,0
0,10,469,7,0,0,11.0,2,2023,False,0
0,10,469,10,0,0,10.0,2,2024,False,0
0,30,451,2,0,0,11.0,4,2017,False,1
1,10,469,1,0,0,10.0,3,2024,False,0
0,10,469,10,0,0,11.0,2,2023,False,0
1,10,469,2,0,0,11.0,3,2022,False,0
0,3,471,3,0,0,10.0,2,2016,False,0
1,10,429,1,0,0,10.0,2,2022,False,0
0,30,451,1,0,0,11.0,4,2015,False,1
0,10,36,7,0,0,11.0,2,2021,False,0
0,10,295,1,0,0,11.0,3,2010,False,0
0,30,451,1,0,0,10.0,2,2014,False,1
0,10,295,1,0,0,10.0,2,2009,False,0
0,10,429,9,0,0,11.0,3,2011,False,0
1,10,459,8,0,0,11.0,2,2023,False,0
0,10,310,1,0,0,11.0,2,2012,False,0
1,10,36,1,0,0,11.0,2,2020,False,0
0,38,452,7,0,0,11.0,3,2023,False,1
0,10,36,9,0,0,11.0,0,2024,False,0
0,10,36,7,0,0,11.0,0,2015,False,0
0,10,36,7,0,0,10.0,4,2014,False,0
0,10,36,1,0,0,11.0,0,2023,False,0
1,10,36,2,0,0,11.0,4,2023,False,0
0,10,36,7,0,0,10.0,2,2023,False,0
0,10,36,7,0,0,11.0,3,2023,False,0
0,10,36,9,0,0,11.0,2,2023,False,0
0,10,36,3,0,0,11.0,2,2023,False,0
1,10,36,3,0,0,11.0,2,2024,False,0
0,10,36,7,0,0,11.0,2,2024,False,0
0,10,36,7,0,0,11.0,2,2024,False,0
1,10,204,4,0,0,11.0,2,2020,False,0
0,9,63,0,0,0,11.0,2,2022,False,0
0,10,204,1,0,0,11.0,4,2023,False,0
0,10,337,8,0,0,11.0,3,2020,False,0
0,10,337,2,0,0,11.0,2,2016,False,0
0,10,459,10,0,0,11.0,2,2021,False,0
0,10,459,9,0,0,11.0,2,2018,False,0
0,10,459,10,0,0,11.0,2,2023,False,0
0,11,431,4,0,0,10.0,2,2015,False,0
0,38,91,3,0,0,11.0,2,2022,False,1
